timestamp,hostname,pid,service,ip,port,username,auth_method,protocol,event_type,detailed_label,raw_message
2025-10-18 10:10:33+07:00,TDC-250818413,750117,sshd,192.145.169.91,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91  user=root
2025-10-18 10:10:33+07:00,TDC-250818413,750119,sshd,49.248.175.215,40424,ubnt,unknown,,fail,invalid_user,Invalid user ubnt from 49.248.175.215 port 40424
2025-10-18 10:10:33+07:00,TDC-250818413,750119,sshd,49.248.175.215,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=49.248.175.215
2025-10-18 10:10:35+07:00,TDC-250818413,750119,sshd,49.248.175.215,40424,ubnt,password,ssh2,fail,wrong_password,Failed password for invalid user ubnt from 49.248.175.215 port 40424 ssh2
2025-10-18 10:10:35+07:00,TDC-250818413,750117,sshd,192.145.169.91,54054,root,password,ssh2,fail,wrong_password,Failed password for root from 192.145.169.91 port 54054 ssh2
2025-10-18 10:10:36+07:00,TDC-250818413,750119,sshd,49.248.175.215,40424,,unknown,,info,disconnect,Received disconnect from 49.248.175.215 port 40424:11: Bye Bye [preauth]
2025-10-18 10:10:36+07:00,TDC-250818413,750119,sshd,49.248.175.215,40424,ubnt,unknown,,fail,invalid_user,Disconnected from invalid user ubnt 49.248.175.215 port 40424 [preauth]
2025-10-18 10:10:37+07:00,TDC-250818413,750117,sshd,192.145.169.91,54054,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 54054:11: Bye Bye [preauth]
2025-10-18 10:10:37+07:00,TDC-250818413,750117,sshd,192.145.169.91,54054,,unknown,,info,disconnect,Disconnected from authenticating user root 192.145.169.91 port 54054 [preauth]
2025-10-18 10:10:37+07:00,TDC-250818413,750121,sshd,192.145.169.91,54056,admin,unknown,,fail,invalid_user,Invalid user admin from 192.145.169.91 port 54056
2025-10-18 10:10:38+07:00,TDC-250818413,750121,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:10:38+07:00,TDC-250818413,750121,sshd,192.145.169.91,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91
2025-10-18 10:10:39+07:00,TDC-250818413,750121,sshd,192.145.169.91,54056,admin,password,ssh2,fail,wrong_password,Failed password for invalid user admin from 192.145.169.91 port 54056 ssh2
2025-10-18 10:10:40+07:00,TDC-250818413,750121,sshd,192.145.169.91,54056,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 54056:11: Bye Bye [preauth]
2025-10-18 10:10:40+07:00,TDC-250818413,750121,sshd,192.145.169.91,54056,admin,unknown,,fail,invalid_user,Disconnected from invalid user admin 192.145.169.91 port 54056 [preauth]
2025-10-18 10:10:40+07:00,TDC-250818413,750123,sshd,210.245.54.206,45564,test01,unknown,,fail,invalid_user,Invalid user test01 from 210.245.54.206 port 45564
2025-10-18 10:10:40+07:00,TDC-250818413,750123,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:10:40+07:00,TDC-250818413,750123,sshd,210.245.54.206,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=210.245.54.206
2025-10-18 10:10:42+07:00,TDC-250818413,750123,sshd,210.245.54.206,45564,test01,password,ssh2,fail,wrong_password,Failed password for invalid user test01 from 210.245.54.206 port 45564 ssh2
2025-10-18 10:10:43+07:00,TDC-250818413,750123,sshd,210.245.54.206,45564,,unknown,,info,disconnect,Received disconnect from 210.245.54.206 port 45564:11: Bye Bye [preauth]
2025-10-18 10:10:43+07:00,TDC-250818413,750127,sshd,43.160.200.211,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=43.160.200.211
2025-10-18 10:10:43+07:00,TDC-250818413,750123,sshd,210.245.54.206,45564,test01,unknown,,fail,invalid_user,Disconnected from invalid user test01 210.245.54.206 port 45564 [preauth]
2025-10-18 10:10:43+07:00,TDC-250818413,750127,sshd,43.160.200.211,60930,ookla,unknown,,fail,invalid_user,Invalid user ookla from 43.160.200.211 port 60930
2025-10-18 10:10:43+07:00,TDC-250818413,750127,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:10:45+07:00,TDC-250818413,750127,sshd,43.160.200.211,60930,,unknown,,info,disconnect,Received disconnect from 43.160.200.211 port 60930:11: Bye Bye [preauth]
2025-10-18 10:10:45+07:00,TDC-250818413,750127,sshd,43.160.200.211,60930,ookla,unknown,,fail,invalid_user,Disconnected from invalid user ookla 43.160.200.211 port 60930 [preauth]
2025-10-18 10:10:45+07:00,TDC-250818413,750127,sshd,43.160.200.211,60930,ookla,password,ssh2,fail,wrong_password,Failed password for invalid user ookla from 43.160.200.211 port 60930 ssh2
2025-10-18 10:11:03+07:00,TDC-250818413,750129,sshd,20.185.243.158,43396,abc,unknown,,fail,invalid_user,Invalid user abc from 20.185.243.158 port 43396
2025-10-18 10:11:03+07:00,TDC-250818413,750129,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:11:03+07:00,TDC-250818413,750129,sshd,20.185.243.158,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=20.185.243.158
2025-10-18 10:11:05+07:00,TDC-250818413,750129,sshd,20.185.243.158,43396,abc,password,ssh2,fail,wrong_password,Failed password for invalid user abc from 20.185.243.158 port 43396 ssh2
2025-10-18 10:11:07+07:00,TDC-250818413,750129,sshd,20.185.243.158,43396,,unknown,,info,disconnect,Received disconnect from 20.185.243.158 port 43396:11: Bye Bye [preauth]
2025-10-18 10:11:07+07:00,TDC-250818413,750129,sshd,20.185.243.158,43396,abc,unknown,,fail,invalid_user,Disconnected from invalid user abc 20.185.243.158 port 43396 [preauth]
2025-10-18 10:11:25+07:00,TDC-250818413,750132,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:11:25+07:00,TDC-250818413,750132,sshd,185.169.6.22,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.169.6.22
2025-10-18 10:11:25+07:00,TDC-250818413,750132,sshd,185.169.6.22,50302,user,unknown,,fail,invalid_user,Invalid user user from 185.169.6.22 port 50302
2025-10-18 10:11:27+07:00,TDC-250818413,750132,sshd,185.169.6.22,50302,user,password,ssh2,fail,wrong_password,Failed password for invalid user user from 185.169.6.22 port 50302 ssh2
2025-10-18 10:11:30+07:00,TDC-250818413,750132,sshd,185.169.6.22,50302,,unknown,,info,disconnect,Received disconnect from 185.169.6.22 port 50302:11: Bye Bye [preauth]
2025-10-18 10:11:30+07:00,TDC-250818413,750132,sshd,185.169.6.22,50302,user,unknown,,fail,invalid_user,Disconnected from invalid user user 185.169.6.22 port 50302 [preauth]
2025-10-18 10:11:33+07:00,TDC-250818413,750135,sshd,152.42.203.0,39712,mycat,unknown,,fail,invalid_user,Invalid user mycat from 152.42.203.0 port 39712
2025-10-18 10:11:33+07:00,TDC-250818413,750135,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:11:33+07:00,TDC-250818413,750135,sshd,152.42.203.0,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=152.42.203.0
2025-10-18 10:11:35+07:00,TDC-250818413,750135,sshd,152.42.203.0,39712,mycat,password,ssh2,fail,wrong_password,Failed password for invalid user mycat from 152.42.203.0 port 39712 ssh2
2025-10-18 10:11:35+07:00,TDC-250818413,750135,sshd,152.42.203.0,39712,,unknown,,info,disconnect,Received disconnect from 152.42.203.0 port 39712:11: Bye Bye [preauth]
2025-10-18 10:11:35+07:00,TDC-250818413,750135,sshd,152.42.203.0,39712,mycat,unknown,,fail,invalid_user,Disconnected from invalid user mycat 152.42.203.0 port 39712 [preauth]
2025-10-18 10:11:39+07:00,TDC-250818413,750137,sshd,49.248.175.215,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=49.248.175.215
2025-10-18 10:11:39+07:00,TDC-250818413,750137,sshd,49.248.175.215,33992,ubnt,unknown,,fail,invalid_user,Invalid user ubnt from 49.248.175.215 port 33992
2025-10-18 10:11:39+07:00,TDC-250818413,750137,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:11:42+07:00,TDC-250818413,750137,sshd,49.248.175.215,33992,ubnt,password,ssh2,fail,wrong_password,Failed password for invalid user ubnt from 49.248.175.215 port 33992 ssh2
2025-10-18 10:11:44+07:00,TDC-250818413,750137,sshd,49.248.175.215,33992,,unknown,,info,disconnect,Received disconnect from 49.248.175.215 port 33992:11: Bye Bye [preauth]
2025-10-18 10:11:44+07:00,TDC-250818413,750137,sshd,49.248.175.215,33992,ubnt,unknown,,fail,invalid_user,Disconnected from invalid user ubnt 49.248.175.215 port 33992 [preauth]
2025-10-18 10:11:46+07:00,TDC-250818413,750139,sshd,81.211.72.167,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=81.211.72.167  user=root
2025-10-18 10:11:48+07:00,TDC-250818413,750139,sshd,81.211.72.167,32868,root,password,ssh2,fail,wrong_password,Failed password for root from 81.211.72.167 port 32868 ssh2
2025-10-18 10:11:48+07:00,TDC-250818413,750139,sshd,81.211.72.167,32868,,unknown,,info,disconnect,Received disconnect from 81.211.72.167 port 32868:11: Bye Bye [preauth]
2025-10-18 10:11:48+07:00,TDC-250818413,750139,sshd,81.211.72.167,32868,,unknown,,info,disconnect,Disconnected from authenticating user root 81.211.72.167 port 32868 [preauth]
2025-10-18 10:11:50+07:00,TDC-250818413,750142,sshd,103.82.21.8,37502,yangx,unknown,,fail,invalid_user,Invalid user yangx from 103.82.21.8 port 37502
2025-10-18 10:11:50+07:00,TDC-250818413,750142,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:11:50+07:00,TDC-250818413,750142,sshd,103.82.21.8,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.82.21.8
2025-10-18 10:11:51+07:00,TDC-250818413,750144,sshd,85.239.151.162,27256,quantum,unknown,,fail,invalid_user,Invalid user quantum from 85.239.151.162 port 27256
2025-10-18 10:11:51+07:00,TDC-250818413,750144,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:11:51+07:00,TDC-250818413,750144,sshd,85.239.151.162,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=85.239.151.162
2025-10-18 10:11:52+07:00,TDC-250818413,750142,sshd,103.82.21.8,37502,yangx,password,ssh2,fail,wrong_password,Failed password for invalid user yangx from 103.82.21.8 port 37502 ssh2
2025-10-18 10:11:53+07:00,TDC-250818413,750142,sshd,103.82.21.8,37502,,unknown,,info,disconnect,Received disconnect from 103.82.21.8 port 37502:11: Bye Bye [preauth]
2025-10-18 10:11:53+07:00,TDC-250818413,750142,sshd,103.82.21.8,37502,yangx,unknown,,fail,invalid_user,Disconnected from invalid user yangx 103.82.21.8 port 37502 [preauth]
2025-10-18 10:11:54+07:00,TDC-250818413,750144,sshd,85.239.151.162,27256,quantum,password,ssh2,fail,wrong_password,Failed password for invalid user quantum from 85.239.151.162 port 27256 ssh2
2025-10-18 10:11:54+07:00,TDC-250818413,750146,sshd,192.145.169.91,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91  user=root
2025-10-18 10:11:55+07:00,TDC-250818413,750146,sshd,192.145.169.91,54900,root,password,ssh2,fail,wrong_password,Failed password for root from 192.145.169.91 port 54900 ssh2
2025-10-18 10:11:56+07:00,TDC-250818413,750146,sshd,192.145.169.91,54900,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 54900:11: Bye Bye [preauth]
2025-10-18 10:11:56+07:00,TDC-250818413,750146,sshd,192.145.169.91,54900,,unknown,,info,disconnect,Disconnected from authenticating user root 192.145.169.91 port 54900 [preauth]
2025-10-18 10:11:56+07:00,TDC-250818413,750144,sshd,85.239.151.162,27256,,unknown,,info,disconnect,Received disconnect from 85.239.151.162 port 27256:11: Bye Bye [preauth]
2025-10-18 10:11:56+07:00,TDC-250818413,750144,sshd,85.239.151.162,27256,quantum,unknown,,fail,invalid_user,Disconnected from invalid user quantum 85.239.151.162 port 27256 [preauth]
2025-10-18 10:12:01+07:00,TDC-250818413,750148,sshd,192.145.169.91,40952,admin,unknown,,fail,invalid_user,Invalid user admin from 192.145.169.91 port 40952
2025-10-18 10:12:01+07:00,TDC-250818413,750148,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:12:01+07:00,TDC-250818413,750148,sshd,192.145.169.91,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91
2025-10-18 10:12:03+07:00,TDC-250818413,750148,sshd,192.145.169.91,40952,admin,unknown,,fail,invalid_user,Disconnected from invalid user admin 192.145.169.91 port 40952 [preauth]
2025-10-18 10:12:03+07:00,TDC-250818413,750148,sshd,192.145.169.91,40952,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 40952:11: Bye Bye [preauth]
2025-10-18 10:12:03+07:00,TDC-250818413,750148,sshd,192.145.169.91,40952,admin,password,ssh2,fail,wrong_password,Failed password for invalid user admin from 192.145.169.91 port 40952 ssh2
2025-10-18 10:12:11+07:00,TDC-250818413,750150,sshd,210.245.54.206,48690,client,unknown,,fail,invalid_user,Invalid user client from 210.245.54.206 port 48690
2025-10-18 10:12:11+07:00,TDC-250818413,750150,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:12:11+07:00,TDC-250818413,750150,sshd,210.245.54.206,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=210.245.54.206
2025-10-18 10:12:11+07:00,TDC-250818413,750152,sshd,43.160.200.211,40936,mycat,unknown,,fail,invalid_user,Invalid user mycat from 43.160.200.211 port 40936
2025-10-18 10:12:11+07:00,TDC-250818413,750152,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:12:11+07:00,TDC-250818413,750152,sshd,43.160.200.211,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=43.160.200.211
2025-10-18 10:12:14+07:00,TDC-250818413,750152,sshd,43.160.200.211,40936,mycat,password,ssh2,fail,wrong_password,Failed password for invalid user mycat from 43.160.200.211 port 40936 ssh2
2025-10-18 10:12:14+07:00,TDC-250818413,750150,sshd,210.245.54.206,48690,client,unknown,,fail,invalid_user,Disconnected from invalid user client 210.245.54.206 port 48690 [preauth]
2025-10-18 10:12:14+07:00,TDC-250818413,750150,sshd,210.245.54.206,48690,client,password,ssh2,fail,wrong_password,Failed password for invalid user client from 210.245.54.206 port 48690 ssh2
2025-10-18 10:12:14+07:00,TDC-250818413,750150,sshd,210.245.54.206,48690,,unknown,,info,disconnect,Received disconnect from 210.245.54.206 port 48690:11: Bye Bye [preauth]
2025-10-18 10:12:15+07:00,TDC-250818413,750152,sshd,43.160.200.211,40936,,unknown,,info,disconnect,Received disconnect from 43.160.200.211 port 40936:11: Bye Bye [preauth]
2025-10-18 10:12:15+07:00,TDC-250818413,750152,sshd,43.160.200.211,40936,mycat,unknown,,fail,invalid_user,Disconnected from invalid user mycat 43.160.200.211 port 40936 [preauth]
2025-10-18 10:12:16+07:00,TDC-250818413,750155,sshd,185.169.6.22,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.169.6.22  user=root
2025-10-18 10:12:18+07:00,TDC-250818413,750155,sshd,185.169.6.22,51436,root,password,ssh2,fail,wrong_password,Failed password for root from 185.169.6.22 port 51436 ssh2
2025-10-18 10:12:20+07:00,TDC-250818413,750155,sshd,185.169.6.22,51436,,unknown,,info,disconnect,Received disconnect from 185.169.6.22 port 51436:11: Bye Bye [preauth]
2025-10-18 10:12:20+07:00,TDC-250818413,750155,sshd,185.169.6.22,51436,,unknown,,info,disconnect,Disconnected from authenticating user root 185.169.6.22 port 51436 [preauth]
2025-10-18 10:12:21+07:00,TDC-250818413,750157,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:12:21+07:00,TDC-250818413,750157,sshd,45.159.112.142,36130,admin,unknown,,fail,invalid_user,Invalid user admin from 45.159.112.142 port 36130
2025-10-18 10:12:21+07:00,TDC-250818413,750157,sshd,45.159.112.142,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.159.112.142
2025-10-18 10:12:23+07:00,TDC-250818413,750157,sshd,45.159.112.142,36130,admin,password,ssh2,fail,wrong_password,Failed password for invalid user admin from 45.159.112.142 port 36130 ssh2
2025-10-18 10:12:24+07:00,TDC-250818413,750157,sshd,45.159.112.142,36130,,unknown,,info,disconnect,Received disconnect from 45.159.112.142 port 36130:11: Bye Bye [preauth]
2025-10-18 10:12:24+07:00,TDC-250818413,750157,sshd,45.159.112.142,36130,admin,unknown,,fail,invalid_user,Disconnected from invalid user admin 45.159.112.142 port 36130 [preauth]
2025-10-18 10:12:43+07:00,TDC-250818413,750159,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:12:43+07:00,TDC-250818413,750159,sshd,49.248.175.215,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=49.248.175.215
2025-10-18 10:12:43+07:00,TDC-250818413,750125,sshd,115.190.75.248,40018,,unknown,,info,other,fatal: Timeout before authentication for 115.190.75.248 port 40018
2025-10-18 10:12:43+07:00,TDC-250818413,750159,sshd,49.248.175.215,41152,ubnt,unknown,,fail,invalid_user,Invalid user ubnt from 49.248.175.215 port 41152
2025-10-18 10:12:45+07:00,TDC-250818413,750159,sshd,49.248.175.215,41152,,unknown,,info,disconnect,Received disconnect from 49.248.175.215 port 41152:11: Bye Bye [preauth]
2025-10-18 10:12:45+07:00,TDC-250818413,750159,sshd,49.248.175.215,41152,ubnt,unknown,,fail,invalid_user,Disconnected from invalid user ubnt 49.248.175.215 port 41152 [preauth]
2025-10-18 10:12:45+07:00,TDC-250818413,750159,sshd,49.248.175.215,41152,ubnt,password,ssh2,fail,wrong_password,Failed password for invalid user ubnt from 49.248.175.215 port 41152 ssh2
2025-10-18 10:12:49+07:00,TDC-250818413,750161,sshd,20.185.243.158,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=20.185.243.158
2025-10-18 10:12:49+07:00,TDC-250818413,750161,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:12:49+07:00,TDC-250818413,750161,sshd,20.185.243.158,44672,ftpuser,unknown,,fail,invalid_user,Invalid user ftpuser from 20.185.243.158 port 44672
2025-10-18 10:12:51+07:00,TDC-250818413,750161,sshd,20.185.243.158,44672,ftpuser,password,ssh2,fail,wrong_password,Failed password for invalid user ftpuser from 20.185.243.158 port 44672 ssh2
2025-10-18 10:12:52+07:00,TDC-250818413,750161,sshd,20.185.243.158,44672,,unknown,,info,disconnect,Received disconnect from 20.185.243.158 port 44672:11: Bye Bye [preauth]
2025-10-18 10:12:52+07:00,TDC-250818413,750161,sshd,20.185.243.158,44672,ftpuser,unknown,,fail,invalid_user,Disconnected from invalid user ftpuser 20.185.243.158 port 44672 [preauth]
2025-10-18 10:13:02+07:00,TDC-250818413,750163,sshd,152.42.203.0,35396,ftpuser,unknown,,fail,invalid_user,Invalid user ftpuser from 152.42.203.0 port 35396
2025-10-18 10:13:02+07:00,TDC-250818413,750163,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:13:02+07:00,TDC-250818413,750163,sshd,152.42.203.0,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=152.42.203.0
2025-10-18 10:13:04+07:00,TDC-250818413,750163,sshd,152.42.203.0,35396,ftpuser,password,ssh2,fail,wrong_password,Failed password for invalid user ftpuser from 152.42.203.0 port 35396 ssh2
2025-10-18 10:13:05+07:00,TDC-250818413,750163,sshd,152.42.203.0,35396,ftpuser,unknown,,fail,invalid_user,Disconnected from invalid user ftpuser 152.42.203.0 port 35396 [preauth]
2025-10-18 10:13:05+07:00,TDC-250818413,750163,sshd,152.42.203.0,35396,,unknown,,info,disconnect,Received disconnect from 152.42.203.0 port 35396:11: Bye Bye [preauth]
2025-10-18 10:13:06+07:00,TDC-250818413,750165,sshd,81.211.72.167,48649,rftest,unknown,,fail,invalid_user,Invalid user rftest from 81.211.72.167 port 48649
2025-10-18 10:13:06+07:00,TDC-250818413,750165,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:13:06+07:00,TDC-250818413,750165,sshd,81.211.72.167,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=81.211.72.167
2025-10-18 10:13:07+07:00,TDC-250818413,750165,sshd,81.211.72.167,48649,rftest,password,ssh2,fail,wrong_password,Failed password for invalid user rftest from 81.211.72.167 port 48649 ssh2
2025-10-18 10:13:08+07:00,TDC-250818413,750165,sshd,81.211.72.167,48649,,unknown,,info,disconnect,Received disconnect from 81.211.72.167 port 48649:11: Bye Bye [preauth]
2025-10-18 10:13:08+07:00,TDC-250818413,750165,sshd,81.211.72.167,48649,rftest,unknown,,fail,invalid_user,Disconnected from invalid user rftest 81.211.72.167 port 48649 [preauth]
2025-10-18 10:13:14+07:00,TDC-250818413,750167,sshd,192.145.169.91,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91  user=root
2025-10-18 10:13:15+07:00,TDC-250818413,750167,sshd,192.145.169.91,58498,root,password,ssh2,fail,wrong_password,Failed password for root from 192.145.169.91 port 58498 ssh2
2025-10-18 10:13:16+07:00,TDC-250818413,750167,sshd,192.145.169.91,58498,,unknown,,info,disconnect,Disconnected from authenticating user root 192.145.169.91 port 58498 [preauth]
2025-10-18 10:13:16+07:00,TDC-250818413,750167,sshd,192.145.169.91,58498,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 58498:11: Bye Bye [preauth]
2025-10-18 10:13:20+07:00,TDC-250818413,750169,sshd,192.145.169.91,48440,admin,unknown,,fail,invalid_user,Invalid user admin from 192.145.169.91 port 48440
2025-10-18 10:13:20+07:00,TDC-250818413,750169,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:13:20+07:00,TDC-250818413,750169,sshd,192.145.169.91,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91
2025-10-18 10:13:21+07:00,TDC-250818413,750171,sshd,103.82.21.8,41948,u1,unknown,,fail,invalid_user,Invalid user u1 from 103.82.21.8 port 41948
2025-10-18 10:13:21+07:00,TDC-250818413,750171,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:13:21+07:00,TDC-250818413,750171,sshd,103.82.21.8,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.82.21.8
2025-10-18 10:13:23+07:00,TDC-250818413,750169,sshd,192.145.169.91,48440,admin,password,ssh2,fail,wrong_password,Failed password for invalid user admin from 192.145.169.91 port 48440 ssh2
2025-10-18 10:13:23+07:00,TDC-250818413,750171,sshd,103.82.21.8,41948,u1,password,ssh2,fail,wrong_password,Failed password for invalid user u1 from 103.82.21.8 port 41948 ssh2
2025-10-18 10:13:24+07:00,TDC-250818413,750171,sshd,103.82.21.8,41948,u1,unknown,,fail,invalid_user,Disconnected from invalid user u1 103.82.21.8 port 41948 [preauth]
2025-10-18 10:13:24+07:00,TDC-250818413,750169,sshd,192.145.169.91,48440,admin,unknown,,fail,invalid_user,Disconnected from invalid user admin 192.145.169.91 port 48440 [preauth]
2025-10-18 10:13:24+07:00,TDC-250818413,750171,sshd,103.82.21.8,41948,,unknown,,info,disconnect,Received disconnect from 103.82.21.8 port 41948:11: Bye Bye [preauth]
2025-10-18 10:13:24+07:00,TDC-250818413,750169,sshd,192.145.169.91,48440,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 48440:11: Bye Bye [preauth]
2025-10-18 10:13:40+07:00,TDC-250818413,750173,sshd,43.160.200.211,36032,papa,unknown,,fail,invalid_user,Invalid user papa from 43.160.200.211 port 36032
2025-10-18 10:13:40+07:00,TDC-250818413,750173,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 10:13:40+07:00,TDC-250818413,750173,sshd,43.160.200.211,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=43.160.200.211
2025-10-18 10:13:40+07:00,TDC-250818413,750175,sshd,210.245.54.206,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=210.245.54.206  user=root
2025-10-18 10:13:42+07:00,TDC-250818413,750173,sshd,43.160.200.211,36032,papa,password,ssh2,fail,wrong_password,Failed password for invalid user papa from 43.160.200.211 port 36032 ssh2
2025-10-18 10:13:42+07:00,TDC-250818413,750175,sshd,210.245.54.206,51826,root,password,ssh2,fail,wrong_password,Failed password for root from 210.245.54.206 port 51826 ssh2
2025-10-18 10:13:44+07:00,TDC-250818413,750173,sshd,43.160.200.211,36032,papa,unknown,,fail,invalid_user,Disconnected from invalid user papa 43.160.200.211 port 36032 [preauth]
2025-10-18 10:13:44+07:00,TDC-250818413,750173,sshd,43.160.200.211,36032,,unknown,,info,disconnect,Received disconnect from 43.160.200.211 port 36032:11: Bye Bye [preauth]
2025-10-18 10:13:44+07:00,TDC-250818413,750175,sshd,210.245.54.206,51826,,unknown,,info,disconnect,Disconnected from authenticating user root 210.245.54.206 port 51826 [preauth]
2025-10-18 10:13:44+07:00,TDC-250818413,750175,sshd,210.245.54.206,51826,,unknown,,info,disconnect,Received disconnect from 210.245.54.206 port 51826:11: Bye Bye [preauth]
